timestamp,decline,decline_rad,tan_decl,cos-1_decl
2021-03-29,4.169721377093818,0.0727753669210792,0.07290411863212624,1.0026539834427066
2021-03-30,4.556304867967636,0.07952252167068076,0.07969057578977255,1.0031702686332493
2021-03-31,4.941518618176316,0.08624576993577722,0.086460249687807,1.0037307282215076
2021-04-01,5.109354297449709,0.08917505514141914,0.08941218846932046,1.003989312416658
2021-04-02,5.4924306932176306,0.09586099953424224,0.0961557157051115,1.004612324064742
2021-04-03,5.873902199782925,0.10251893332634979,0.10287961221198058,1.0052781777243986
2021-04-04,6.253672771744817,0.10914718020926688,0.1095826829469557,1.005986264519478
2021-04-05,6.63164661504653,0.11574406826129888,0.11626371550182993,1.0067359393318043
2021-04-06,7.007728180704766,0.12230792983809033,0.12292147886033446,1.0075265207254902
2021-04-07,7.381822159394409,0.12883710147811012,0.12955472219654984,1.0083572908663998
2021-04-08,7.753833476946959,0.13532992382408426,0.1361621737170948,1.0092274954396379
2021-04-09,8.123667290821475,0.14178474156140247,0.14274253954976404,1.0101363435680928
2021-04-10,8.491228987612082,0.14819990337461564,0.14929450268151037,1.0110830077352302
2021-04-11,8.856424181639992,0.1545737619228622,0.15581672194851637,1.0120666237154454
2021-04-12,9.219158714695347,0.16090467383536233,0.16230783108154312,1.0130862905154698
2021-04-13,9.579338656982959,0.16719099972792434,0.16876643780968217,1.0141410703304394
2021-04-14,9.936870309324274,0.17343110424137595,0.17519112302574066,1.015229988518375
2021-04-15,10.291660206673983,0.17962335610294108,0.1815804400167357,1.0163520335969576
2021-04-16,10.643615123002933,0.18576612821146243,0.1879329137629829,1.0175061572666009
2021-04-17,10.992642077593661,0.19185779774727937,0.19424704030929937,1.0186912744639185
2021-04-18,11.338648342810313,0.19789674630783868,0.20052128621224122,1.0199062634498386
2021-04-19,11.681541453377093,0.20388136006963395,0.20675408806691506,1.0211499659366305
2021-04-20,12.021229217223249,0.20981002997748632,0.21294385211744235,1.0224211872582725
2021-04-21,12.357619727933795,0.21568115196185061,0.21908895395491415,1.0237186965885983
2021-04-22,12.690621378846846,0.2214931271848601,0.22518773830679095,1.025041227211729
2021-04-23,13.020142878840979,0.2272443623158682,0.23123851892182304,1.0263874768493417
2021-04-24,13.346093269846246,0.23293326983707305,0.23723957855444722,1.027756108049323
2021-04-25,13.668381946112792,0.23855826837981836,0.2431891690526644,1.0291457486403592
2021-04-26,13.986918675268555,0.24411778309211987,0.24908551155338207,1.0305549922569925
2021-04-27,14.301613621192251,0.24961024603787385,0.25492679678911123,1.0319823989396122
2021-04-28,14.6123773687252,0.25503409662816023,0.2607111855098426,1.0334264958137795
2021-04-29,14.919120950235564,0.2603877820848757,0.2664368090236984,1.0348857778531555
2021-04-30,15.221755874057935,0.2656697579370983,0.2721017698600626,1.0363587087302246
2021-05-01,15.649234874466522,0.2731306739773623,0.28013153790139367,1.038495873139128
2021-05-02,15.941490151415396,0.27823149081644805,0.28564055421145407,1.0399954452834044
2021-05-03,16.229336699641564,0.28325536082349534,0.29108217904292294,1.0415031612800685
2021-05-04,16.512688530941194,0.2882007832212294,0.29645439855602623,1.04301735863945
2021-05-05,16.791460320554233,0.2930662688116538,0.3017551760125913,1.0445363498942437
2021-05-06,17.065567447621486,0.2978503406821599,0.3069824532958574,1.0460584241004625
2021-05-07,17.334926037444337,0.3025515349430975,0.31213415257073823,1.0475818484495867
2021-05-08,17.599453005512167,0.30716840149619906,0.3172081780853699,1.0491048699935768
2021-05-09,17.859066103247617,0.3116995048329845,0.32220241811412037,1.0506257174839126
2021-05-10,18.113683965426812,0.3161434248624006,0.3271147470419664,1.0521426033253904
2021-05-11,18.363226159210907,0.32049875776658276,0.3319430275893039,1.0536537256447933
2021-05-12,18.60761323471962,0.3247641168835298,0.3366851131756756,1.0551572704739884
2021-05-13,18.84676677708185,0.32893813361555846,0.34133885042048145,1.0566514140464565
2021-05-14,19.080609459866345,0.33301945836184454,0.3459020817775776,1.0581343252054825
2021-05-15,19.309065099815776,0.3370067614737128,0.35037264830050724,1.0596041679217343
2021-05-16,19.532058712774386,0.34089873423075845,0.35474839253386997,1.0610591039171027
2021-05-17,19.749516570708032,0.34469408983603467,0.3590271615258967,1.0624972953910716
2021-05-18,19.961366259697453,0.34839156442822605,0.3632068099563197,1.0639169078450845
2021-05-19,20.167536738783788,0.3519899181086967,0.36728520337294773,1.0653161129996616
2021-05-20,20.367958399535997,0.3554879359811378,0.3712602215295231,1.066693091798269
2021-05-21,20.562563126196867,0.35888442920131364,0.37512976181652374,1.0680460374911382
2021-05-22,20.75128435626954,0.3621782360344955,0.37889174277602494,1.0693731587915667
2021-05-23,20.934057141385484,0.3653682229178088,0.3825441076906676,1.0706726830964024
2021-05-24,21.110818208297655,0.3684532855247642,0.38608482823619983,1.0719428597617393
2021-05-25,21.281506019836193,0.3714323498291352,0.389511908186313,1.0731819634241635
2021-05-26,21.446060835653867,0.3743043731651665,0.3928233871576982,1.0743882973571737
2021-05-27,21.604424772587937,0.3770683452810867,0.3960173443826725,1.0755601968518098
2021-05-28,21.756541864460296,0.3797232893828181,0.3990919024961076,1.0766960326099295
2021-05-29,21.902358121134434,0.3822682631647149,0.40204523132284103,1.0777942141380408
2021-05-30,22.041821586643735,0.3847023598240938,0.40487555165124234,1.0788531931291196
2021-05-31,22.174882396207458,0.38702470905634984,0.4075811389782665,1.0798714668194642
2021-06-01,22.230991508369502,0.38800399780394834,0.40872356586110736,1.0803031765621256
2021-06-02,22.354769519231873,0.390164331635066,0.41124702624857845,1.0812604295905308
2021-06-03,22.47203245871764,0.3922109560196595,0.41364180312539445,1.0821735264239407
2021-06-04,22.582738064377523,0.39414313333883894,0.4159063878381923,1.0830411457763793
2021-06-05,22.686846399679244,0.39596016656862426,0.41803934232094536,1.0838620261491443
2021-06-06,22.784319901734698,0.3976614001129413,0.42003930241772197,1.0846349688146544
2021-06-07,22.875123426741183,0.39924622059672155,0.42190498107840896,1.0853588406876191
2021-06-08,22.959224292971708,0.40071405761622353,0.4236351714126016,1.0860325770702204
2021-06-09,23.03659232114926,0.4020643844436975,0.4252287495871487,1.0866551842583048
2021-06-10,23.107199872055343,0.40329671868377814,0.4266846775535187,1.0872257419960907
2021-06-11,23.171021881224068,0.4044106228790105,0.42800200559163315,1.087743405767399
2021-06-12,23.22803589058803,0.40540570506217444,0.4291798746576583,1.0882074089120894
2021-06-13,23.27822207694931,0.4062816192531982,0.43021751852401346,1.0886170645571196
2021-06-14,23.321563277161573,0.40703806589866837,0.4311142657008117,1.0889717673524644
2021-06-15,23.35804500992068,0.4076747922521474,0.4318695411289536,1.0892709950030492
2021-06-16,23.387655494073613,0.4081915926937257,0.43248286763619076,1.089514309588829
2021-06-17,23.410385663368913,0.4085883089874644,0.4329538671486403,1.0897013586662
2021-06-18,23.426229177585167,0.40886483047562455,0.4332822616514631,1.089831876145035
2021-06-19,23.43518242998865,0.40902109420882743,0.4334678738937065,1.089905682936799
2021-06-20,23.43724455108529,0.40905708501153865,0.43351062783363237,1.089922687370398
2021-06-21,23.432417408646945,0.4089728354825268,0.4334105488222101,1.0898828853736393
2021-06-22,23.42070560400689,0.4087684259302075,0.433167763523834,1.0897863604194358
2021-06-23,23.402116464633977,0.408443984243038,0.4327824995747009,1.0896332832371292
2021-06-24,23.37666003301019,0.4079996856953941,0.4322550849806753,1.0894239112905733
2021-06-25,23.34434905185077,0.4074357526896124,0.4315859472578277,1.0891585880258376
2021-06-26,23.30519894572015,0.40675245443512786,0.430775612320162,1.0888377418926156
2021-06-27,23.259227799111546,0.4059501065658907,0.42982470312035864,1.0884618851445853
2021-06-28,23.20645633107154,0.4050290706974816,0.42873393805060217,1.0880316124251066
2021-06-29,23.146907866463124,0.40398975392555747,0.4275041291117332,1.0875475991457024
2021-06-30,23.08060830397528,0.4028326082675128,0.42613617986012525,1.0870105996657902
2021-07-01,22.973582272435095,0.40096465163179335,0.4239307701109098,1.0861479171120427
2021-07-02,22.89095521966067,0.39952253750966044,0.4222305214150725,1.085485427453747
2021-07-03,22.80168519333259,0.3979644816268935,0.42039590292550183,1.0847731169219432
2021-07-04,22.705809047859056,0.3962911272142593,0.4184281944339607,1.0840120635386234
2021-07-05,22.603365986235453,0.39450315849310397,0.4163287527298347,1.0832034113450622
2021-07-06,22.49439751037462,0.39260129980845243,0.41409900840212854,1.082348367559921
2021-07-07,22.37894736928886,0.39058631472461397,0.4117404625152341,1.0814481996250485
2021-07-08,22.25706150530069,0.3884590050863824,0.4092546831735624,1.0805042321525136
2021-07-09,22.128787998465995,0.38622021004903756,0.4066433019903765,1.0795178437865844
2021-07-10,21.994177009393802,0.38387080508036164,0.40390801047619823,1.0784904639943929
2021-07-11,21.85328072065056,0.38141170093795146,0.4010505563621783,1.0774235697989962
2021-07-12,21.70615327693759,0.3788438426251175,0.3980727398737006,1.0763186824684197
2021-07-13,21.5528507242277,0.3761682083286177,0.3949764099692288,1.075177364174014
2021-07-14,21.39343094805216,0.37338580834156215,0.39176346055922756,1.0740012146312226
2021-07-15,21.22795361111956,0.37049768397465627,0.3884358267194547,1.0727918677354085
2021-07-16,21.056480090451267,0.367504906459008,0.3849954809125829,1.0715509882049996
2021-07-17,20.87907341421369,0.36440857584364267,0.3814444292315644,1.070280268243694
2021-07-18,20.695798198420626,0.3612098198907506,0.37778470767751476,1.0689814242328934
2021-07-19,20.506720583678554,0.35790979297168407,0.3740183784843389,1.0676561934649442
2021-07-20,20.31190817213731,0.35450967496653923,0.3701475265015474,1.0663063309271
2021-07-21,20.11142996480809,0.3510106701701484,0.36617425564609285,1.0649336061454582
